spec_id,spec_label,outcome,term,beta,se,t,p,ci_lo,ci_hi,n,n_psu,r2,ahpvt_adjusted
S05_ZERO,I(IDGX2==0) -> W4_COG_COMP,W4_COG_COMP,parent_ed,0.0261606464356619,0.006792886852340806,3.851182421306934,0.00019620535820506565,0.012701411884790006,0.039619880986533795,3268,113,0.15490775490355901,True
S05_ZERO,I(IDGX2==0) -> W4_COG_COMP,W4_COG_COMP,cesd_sum,-0.008046887240006653,0.0017174413439530682,-4.685392760771076,7.912666035894935e-06,-0.011449777112618544,-0.004643997367394761,3268,113,0.15490775490355901,True
S05_ZERO,I(IDGX2==0) -> W4_COG_COMP,W4_COG_COMP,srh,-0.028910993194922446,0.01425071975703558,-2.028739157588801,0.044856876152264795,-0.05714696766321366,-0.0006750187266312373,3268,113,0.15490775490355901,True
S05_ZERO,I(IDGX2==0) -> W4_COG_COMP,W4_COG_COMP,ahpvt,0.02098884689380992,0.0015014511069393166,13.979041206739886,2.607991245766643e-26,0.01801391398910553,0.02396377979851431,3268,113,0.15490775490355901,True
S05_LEQ1,I(IDGX2<=1) -> W4_COG_COMP,W4_COG_COMP,const,-1.1409751168147986,0.11960250380556527,-9.5397260133421,3.8166108175145647e-16,-1.3779521468437816,-0.9039980867858155,3268,113,0.15649074159600784,True
S05_LEQ1,I(IDGX2<=1) -> W4_COG_COMP,W4_COG_COMP,idg_leq1,-0.08172976163380626,0.03351222703151883,-2.4388042476836294,0.01630654771309992,-0.14812994372779348,-0.015329579539819019,3268,113,0.15649074159600784,True
S05_LEQ1,I(IDGX2<=1) -> W4_COG_COMP,W4_COG_COMP,male,-0.25199288794307084,0.02640676403518367,-9.54274017093962,3.7559109776673907e-16,-0.30431450592447307,-0.19967126996166862,3268,113,0.15649074159600784,True
S05_LEQ1,I(IDGX2<=1) -> W4_COG_COMP,W4_COG_COMP,race_NH-Black,-0.1824252361026972,0.03593689297586431,-5.076266226610531,1.5451544891602074e-06,-0.25362958295930105,-0.11122088924609339,3268,113,0.15649074159600784,True
S05_LEQ1,I(IDGX2<=1) -> W4_COG_COMP,W4_COG_COMP,race_Hispanic,0.0357841425769815,0.052548504692443855,0.6809735650218613,0.49729371756793306,-0.06833398353452202,0.13990226868848504,3268,113,0.15649074159600784,True
S05_LEQ1,I(IDGX2<=1) -> W4_COG_COMP,W4_COG_COMP,race_Other,0.04754559356786169,0.0947084043527384,0.5020208490767056,0.6166383732518782,-0.14010696944856257,0.23519815658428597,3268,113,0.15649074159600784,True
S05_LEQ1,I(IDGX2<=1) -> W4_COG_COMP,W4_COG_COMP,parent_ed,0.02622365500414702,0.006734385815598688,3.8939935611360177,0.0001680605479743403,0.012880332758617,0.039566977249677046,3268,113,0.15649074159600784,True
S05_LEQ1,I(IDGX2<=1) -> W4_COG_COMP,W4_COG_COMP,cesd_sum,-0.007897069799555846,0.0017169354378605323,-4.599514708250393,1.1211306285673661e-05,-0.011298957284095013,-0.00449518231501668,3268,113,0.15649074159600784,True
S05_LEQ1,I(IDGX2<=1) -> W4_COG_COMP,W4_COG_COMP,srh,-0.027642875490831463,0.014272992345028481,-1.9367260082963564,0.055297989581424074,-0.05592298023721616,0.0006372292555532309,3268,113,0.15649074159600784,True
S05_LEQ1,I(IDGX2<=1) -> W4_COG_COMP,W4_COG_COMP,ahpvt,0.020840562145470837,0.0014984090549561128,13.908459827133946,3.743779612547537e-26,0.017871656676825352,0.02380946761411632,3268,113,0.15649074159600784,True
S05_ZERO_noAHPVT,I(IDGX2==0) -> W4_COG_COMP,W4_COG_COMP,const,0.28919275392660615,0.05097245332113742,5.6735105941365935,1.1108296760700319e-07,0.18819737158100636,0.39018813627220594,3413,113,0.08623983430798554,False
S05_ZERO_noAHPVT,I(IDGX2==0) -> W4_COG_COMP,W4_COG_COMP,idg_zero,-0.06029023072505956,0.05573289467204392,-1.0817710273229653,0.2816779513198081,-0.1707178173897172,0.05013735593959807,3413,113,0.08623983430798554,False
S05_ZERO_noAHPVT,I(IDGX2==0) -> W4_COG_COMP,W4_COG_COMP,male,-0.2470190272858498,0.026330321156393072,-9.381542512096283,8.847129585979475e-16,-0.2991891835017683,-0.19484887106993126,3413,113,0.08623983430798554,False
