exposure,outcome,outcome_group,label,beta,p,sd_x,sd_y,rr_basis,rr,evalue
IDGX2 x male,H4BMI,cardiometabolic,IDGX2 x male -> H4BMI,0.18746677236370987,0.00412305284169977,1.8356236564819004,7.488129839207538,chinn-2000,1.0427059659542566,1.253726736217145
IDGX2 x male,H4WAIST,cardiometabolic,IDGX2 x male -> H4WAIST,0.3649589993558341,0.03089417626013888,1.8356236564819004,17.62916016470102,chinn-2000,1.0351858704354546,1.226036377151458
IDGX2 x male,H4BMICLS,cardiometabolic,IDGX2 x male -> H4BMICLS,0.026844836653784673,0.019558374301223442,1.8356236564819004,1.2892843767538902,chinn-2000,1.0353925199417047,1.22682175075437
IDGX2 x male,H5MN1,mental_health,IDGX2 x male -> H5MN1,-0.015089494332105982,0.4009325304566503,1.8356236564819004,1.052259652418585,chinn-2000,0.9763306866472732,1.1818212426223693
IDGX2 x male,H5MN2,mental_health,IDGX2 x male -> H5MN2,0.010572291808852826,0.4586189238089356,1.8356236564819004,0.9449202590801405,chinn-2000,1.0188653004543815,1.1575058429216396
